resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
2,Nike Run Club: Tuesday Night Run,1840.1,561,584,10.0,Run,Run,,13978687485,2025-03-24T16:32:31Z,2025-03-25T01:32:31Z,(GMT+09:00) Asia/Tokyo,32400.0,,,,1,0,1,1,0,False,False,False,False,everyone,False,,"[35.014233, 135.771687]","[35.013706, 135.769094]",3.28,4.567,72.7,False,False,False,55.0,40.6,14921337457,14921337457,stripped_f0cf5fe9-15e2-47d7-920a-4f669d18dbe1.fit,False,0,0,False,141997542,1,a13978687485,_cvtEwxt{Xi@G{@AcDPQCEJC?SMm@Ce@DeBCg@CSDi@A_AB_AAUBSEg@FiBAKTa@fBSFQ@@XCXDr@IR?fARDh@ORJPEjA?RFPERAPMV@RDd@ANIz@Vz@BVBRGPBh@?RJR@PFf@?d@CNJTHR?VDNHh@En@NP@h@GbANTET?j@D,2
2,Nike Run Club: Sunday Afternoon Run,2186.4,644,1223,15.0,Run,Run,,12809762567,2024-11-03T03:17:41Z,2024-11-03T12:17:41Z,(GMT+09:00) Asia/Tokyo,32400.0,,,,1,0,0,1,0,False,False,False,False,everyone,False,,"[35.015439, 135.771615]","[35.022324, 135.77188]",3.395,5.02,74.4,False,False,False,57.2,37.6,13658924634,13658924634,stripped_0b310f47-6866-4eb3-9ee6-224567ba9768.fit,False,1,0,False,141997542,1,a12809762567,wivtEoxt{Xk@Je@CSJU?s@Ck@BOIk@AWB_ACWCU?UE_A?_AEoAFm@AU@UAUBsA?UCQDUCQD{@Ek@AU?k@FSESBi@ASBWGUBUFQ?c@Dm@Gi@@WAi@CQGe@AW?OHU@e@Ie@DUEQGm@Ew@Fy@PU@SCq@?{@Kc@@g@Ei@AaAJi@JAXOLQDS?SDnBqGXBj@APDfAChBBPCfCTRAl@Hj@EV@RCTAR@l@Cj@?TB`AExAHRBhBD,2
2,Nike Run Club: Monday Night Run,4601.5,1461,2028,19.0,Run,Run,,12765620766,2024-10-28T14:17:37Z,2024-10-28T23:17:37Z,(GMT+09:00) Asia/Tokyo,32400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[35.01440053805709, 135.77164756134152]","[35.01455602236092, 135.76892000623047]",3.15,4.65,73.0,False,False,False,60.2,43.6,13611450121,13611450121,stripped_f612a44b-3183-4dac-b5ee-2e8aaa017657.fit,False,0,0,False,141997542,1,a12765620766,{cvtEgyt{XQAsA@QDe@@k@BSEcAFW?i@Ei@FiBCc@DyCAQ@k@Ck@@i@?W@QBUASBWCuA@_ADUASGSBaAAUFe@D}@Ai@EoAJU?g@GaABk@AS@y@Ek@@aACSESI{@Ei@FoATg@CWBmAM}@CiBBg@BSFEVKRSFQCSFCTKT?n@Gl@Bl@HPPHMp@KVCXDr@KbBJZMX@XNNQh@Et@Bj@?VKTDt@AbCD|AAx@FdACV@bBCTDVJ`CGZ?\@XFV?r@BnAf@ARDlO`QRCp@Dh@IRDd@ATDd@?RBxAEl@Bh@E`CHT?RERDV?PBlA?nAIl@FVEV@d@Ah@FTCTBTCP@REn@HVATGP@b@CR?PHp@EPDPCRDd@IR?TBl@@j@GrAGP@PFPILQHWBS?y@@m@?gAG[@kAFWCqABUAUBgAC_DCW@}CC{C@oACWDiCE_C@UAy@CY@gAESHs@Lq@Fo@EkA^[RAh@JRBj@A,2
2,Nike Run Club: Tuesday Night Run,3110.3,1079,1116,47.0,Run,Run,,12425087559,2024-09-16T15:21:23Z,2024-09-17T00:21:23Z,(GMT+09:00) Asia/Tokyo,32400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[30.23302492685616, 130.489014191553]","[30.236960062757134, 130.5198752693832]",2.883,4.164,73.3,False,False,False,107.4,61.6,13247368635,13247368635,stripped_091dc0c5-12cc-4dc1-8c33-53b88dd9a150.fit,False,0,0,False,141997542,1,a12425087559,a|owDcpm{WESCUSs@Eo@Qu@ASUeAG[KU[sBUeA[wBOi@QcASm@AUWeAMgAOo@c@y@k@o@w@o@_@c@c@_@Ye@Qi@o@sAm@oBIk@Go@CkA@YASBUCY@yBCWBYAuC@m@CW@q@CW@YCeADm@CwA@aBPiADs@LiAH}AEgAA}AEiAIeACkAGm@@WQuCEgBGi@@k@CW?gAMuBAo@CUK}A@YEgAIm@IS[g@Y}@Sg@Qs@Ug@Km@Go@@m@CU@k@DuACWAm@BcACw@@cBGeD,2
2,Nike Run Club: Monday Night Run,3072.5,946,1678,15.0,Run,Run,,12425087446,2024-09-16T13:46:39Z,2024-09-16T22:46:39Z,(GMT+09:00) Asia/Tokyo,32400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[30.237248400226235, 130.51892744377255]","[30.23321988992393, 130.48875208944082]",3.248,4.508,75.0,False,False,False,107.4,65.0,13247368363,13247368363,stripped_2396e94a-8a8b-4783-abf1-c961a35c9f2c.fit,False,0,0,False,141997542,1,a12425087446,mwpwDalr{W?VDfA?fA@VCRFzBCj@BVOxAJhALf@Z`@n@`BT`@HRFl@HXAVPh@BjAHp@?p@JdA?p@CV@ZHXHfA@ZEl@Dl@At@Fj@?j@BV?p@DVBj@FVH|A?p@Bj@DXAjABR?t@GXEhAKPERG|AEXGdBDpDDj@KbABR@r@BREp@BTCn@DfACn@Bl@AfEL~@Rh@R~@LTTbA`@x@JPj@r@`@Tx@~@`@XLPTb@Nj@JVVfADR@THh@JVN`APl@BTb@pBFh@XzA@TRfAl@vB`A|F,2
2,Nike Run Club: Tuesday Morning Run,1779.9,550,565,10.0,Run,Run,,12370711054,2024-09-09T22:58:27Z,2024-09-10T07:58:27Z,(GMT+09:00) Asia/Tokyo,32400.0,,,,1,0,0,1,0,False,False,False,False,everyone,False,,"[35.01371012069285, 135.77128353528678]","[35.01474218443036, 135.7719944883138]",3.236,5.163,72.4,False,False,False,50.2,41.0,13189177384,13189177384,stripped_7ee7dd4b-0032-4469-9038-ba0d2201b04a.fit,False,1,0,False,141997542,1,a12370711054,o~utEmyt{XU@y@RS?WBYMQBUCUFSIS?SFm@GUBW?SGSDSCSJQ?SHWCk@@WAi@?SD}@G{A?UBc@Cg@JaAAk@FUCm@@UGi@@k@CQB{@DHSEk@BaBT?VDRCRBxAI~@K|@C`CDVDlCETERAd@Dd@Cj@Bn@Ep@Ah@Bz@CtAAP@,2
2,Nike Run Club: Monday Night Run,3172.9,1045,1049,18.0,Run,Run,,12128564360,2024-08-12T13:01:56Z,2024-08-12T22:01:56Z,(GMT+09:00) Asia/Tokyo,32400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[35.01377281732857, 135.77150196768343]","[35.017034048214555, 135.7719797361642]",3.036,4.264,71.9,False,False,False,56.4,36.4,12927474364,12927474364,stripped_f3b3f9fe-7b79-4637-a977-858b5ff7d007.fit,False,0,0,False,141997542,1,a12128564360,asutE{zt{XSZOH_BFsAEeBJwANUDe@EW@SIk@Ii@@W@UCU@w@HSAUIS@QLiBEg@@SBS?SCSBk@EaA@UBg@AyADi@AUF_AAUCQ@}@@QGi@FqACkBHQ?UGWDgBB}@Di@EcD?WEm@@e@C_A@SG_AIeBNUHi@?SCU@}BUqABUDi@BSJEVMPQGUDOJC[D[@kAHw@BuABUNMRFTCP@j@A|BJf@ApAB~@CRFj@ERBf@@NHtAZpAG~@@VA|@HdACxADd@LP?NJV@PEl@DbCDTETDj@Ch@Bj@ATBx@QhBKTBh@Aj@Jh@Eh@Bf@C|@@h@CPDz@G~@Df@EnA?RDh@C,2
